user_id,prenom,nom,genre,email,telephone,type_compteur,numero_compteur,zone_id,region,commune,type_zone,date_inscription,conso_moyenne_jour,objectif_mensuel,actif
891,Mbaye,Sarr,M,mcisse@orange.sn,221759023109,DPP,SN09476284,9,Diourbel,Touba,urbain,2024-11-11,4.05,150,True
892,Moustapha,Cissé,M,mcisse@gmail.com,221788133954,DPP,SN09963092,9,Diourbel,Touba,urbain,2025-02-26,7.61,150,True
893,Abdou,Sylla,M,abdousylla@yahoo.fr,221772814649,DPP,SN14734946,14,Kaolack,Nioro du Rip,semi_urbain,2025-11-27,4.56,150,False
894,Dieynaba,Ba,F,mcisse@orange.sn,221700244626,DPP,SN09170183,9,Diourbel,Touba,urbain,2025-08-20,4.44,150,True
895,Momar,Kane,M,mcisse@orange.sn,221768897733,DPP,SN01706878,1,Dakar,Dakar Plateau,urbain,2024-12-05,6.18,150,True
896,Moustapha,Niang,M,moustaphaniang@orange.sn,221786666778,DPP,SN05302609,5,Thiès,Thiès,urbain,2025-10-02,7.46,150,True
897,Elhadji,Sarr,M,mcisse@orange.sn,221751339267,DPP,SN09331300,9,Diourbel,Touba,urbain,2024-12-18,4.32,200,True
898,Moustapha,Wade,M,moustapha.wade@gmail.com,221709881897,DPP,SN11497766,11,Saint-Louis,Saint-Louis,urbain,2024-11-14,7.12,200,True
899,Momar,Traoré,M,mcisse@orange.sn,221763792778,DPP,SN20606246,20,Matam,Matam,semi_urbain,2024-11-19,4.69,150,True
900,Amadou,Sène,M,amadousene@hotmail.com,221770034480,DPP,SN05705188,5,Thiès,Thiès,urbain,2025-04-16,4.17,150,True
901,Adja,Toure,F,adja.toure@orange.sn,221703058808,DPP,SN10171379,10,Diourbel,Mbacké,semi_urbain,2025-10-19,5.95,300,True
902,Elhadji,Cissé,M,mcisse@orange.sn,221704869844,DPP,SN01793990,1,Dakar,Dakar Plateau,urbain,2025-07-27,4.66,250,True
903,Khady,Fall,F,mcisse@orange.sn,221759554073,DPP,SN21340387,21,Kaffrine,Kaffrine,semi_urbain,2026-01-21,3.39,150,True
904,Ndèye,Traoré,F,ndeye.traore49@hotmail.com,221705437056,DPP,SN13674745,13,Kaolack,Kaolack,urbain,2025-08-09,5.01,250,True
905,Alioune,Kane,M,aliounekane@yahoo.fr,221771225783,DPP,SN17915764,17,Kolda,Kolda,urbain,2026-01-27,6.19,150,True
906,Amy,Cissé,F,mcisse@orange.sn,221765845781,DPP,SN06444512,6,Thiès,Mbour,urbain,2025-09-22,5.18,150,True
907,Samba,Sarr,M,sambasarr@hotmail.com,221707821990,DPP,SN10909735,10,Diourbel,Mbacké,semi_urbain,2026-01-28,4.69,150,True
908,Boubacar,Cisse,M,boubacarcisse@outlook.com,221755421062,DPP,SN08543247,8,Diourbel,Diourbel,urbain,2024-06-15,7.53,150,True
909,Aissatou,Sylla,F,mcisse@orange.sn,221754454260,DPP,SN02277588,2,Dakar,Pikine,urbain,2025-11-11,7.12,150,True
910,Bineta,Diallo,F,bineta.diallo@orange.sn,221751370225,DPP,SN03475083,3,Dakar,Guédiawaye,urbain,2024-03-14,5.53,300,True
911,Cheikh,Dieng,M,mcisse@orange.sn,221777856767,DPP,SN05280521,5,Thiès,Thiès,urbain,2024-09-16,7.03,150,True
912,Mariama,Cissé,F,mariamacisse@orange.sn,221767102670,DPP,SN09480521,9,Diourbel,Touba,urbain,2025-04-12,4.59,150,True
913,Moustapha,Diallo,M,moustapha.diallo57@orange.sn,221755323667,DPP,SN09375551,9,Diourbel,Touba,urbain,2024-04-25,6.79,150,True
914,Nogaye,Niang,F,nogaye.niang89@yahoo.fr,221771442997,PPP,SN03480393,3,Dakar,Guédiawaye,urbain,2025-09-07,10.33,150,True
915,Mame,Badji,F,mcisse@orange.sn,221780997537,DPP,SN04203025,4,Dakar,Rufisque,urbain,2025-02-05,6.83,300,True
916,Omar,Sow,M,osow@hotmail.com,221707830009,DPP,SN05809134,5,Thiès,Thiès,urbain,2024-09-18,4.53,150,True
917,Khoudia,Camara,F,kcamara@yahoo.fr,221703933471,DPP,SN10383350,10,Diourbel,Mbacké,semi_urbain,2025-01-14,5.47,150,True
918,Daba,Mbaye,F,dmbaye@hotmail.com,221705053287,DPP,SN18667163,18,Tambacounda,Tambacounda,urbain,2025-04-22,7.95,150,True
919,Khady,Sarr,F,khady.sarr52@yahoo.fr,221756869960,DPP,SN07712262,7,Thiès,Tivaouane,semi_urbain,2024-06-15,3.68,200,True
920,Omar,Gaye,M,ogaye@hotmail.com,221765412145,DPP,SN07464258,7,Thiès,Tivaouane,semi_urbain,2025-09-07,3.36,150,True
921,Penda,Ba,F,mcisse@orange.sn,221751888400,DPP,SN17405612,17,Kolda,Kolda,urbain,2024-05-08,5.1,150,True
922,Samba,Faye,M,mcisse@orange.sn,221702783225,DPP,SN02510495,2,Dakar,Pikine,urbain,2024-06-19,4.24,150,True
923,Amadou,Dieye,M,amadoudieye@hotmail.com,221754629167,DPP,SN05997115,5,Thiès,Thiès,urbain,2024-04-02,6.38,150,False
924,Baye,Diallo,M,mcisse@orange.sn,221759658299,DPP,SN02770653,2,Dakar,Pikine,urbain,2025-11-11,7.25,150,True
925,Yacine,Camara,F,yacinecamara@hotmail.com,221788383978,PPP,SN01462339,1,Dakar,Dakar Plateau,urbain,2025-10-17,24.26,150,True
926,Awa,Niang,F,awa.niang4@hotmail.com,221767840622,DPP,SN14822720,14,Kaolack,Nioro du Rip,semi_urbain,2025-07-05,5.17,150,True
927,Arame,Faye,F,arame.faye@outlook.com,221770752813,DPP,SN04138869,4,Dakar,Rufisque,urbain,2025-10-29,6.62,150,True
928,Alioune,Kane,M,akane@gmail.com,221788750106,DPP,SN01471652,1,Dakar,Dakar Plateau,urbain,2025-10-11,7.25,150,True
929,Ndeye,Dieng,F,ndeye.dieng@gmail.com,221704404589,PPP,SN03791923,3,Dakar,Guédiawaye,urbain,2024-04-09,20.6,150,False
930,Nogaye,Mbaye,F,mcisse@orange.sn,221758135915,DPP,SN09615241,9,Diourbel,Touba,urbain,2024-05-23,5.36,150,True
931,Moustapha,Thiam,M,mthiam@hotmail.com,221778549240,DPP,SN07378537,7,Thiès,Tivaouane,semi_urbain,2024-12-02,5.43,150,True
932,Ousmane,Cisse,M,ousmane.cisse@hotmail.com,221778287174,DPP,SN09570819,9,Diourbel,Touba,urbain,2025-09-19,7.23,300,True
933,Samba,Samb,M,mcisse@orange.sn,221752703900,DPP,SN13142957,13,Kaolack,Kaolack,urbain,2026-01-24,4.74,150,True
934,Modou,Badji,M,mcisse@orange.sn,221750279530,DPP,SN19621269,19,Ziguinchor,Ziguinchor,urbain,2024-04-17,4.54,150,True
935,Cheikh,Sy,M,cheikh.sy@hotmail.com,221750104216,DPP,SN19448579,19,Ziguinchor,Ziguinchor,urbain,2026-02-24,6.39,300,True
936,Khady,Samb,F,khadysamb@yahoo.fr,221762351310,DPP,SN04450494,4,Dakar,Rufisque,urbain,2026-02-04,4.84,150,True
937,Fallou,Diallo,M,falloudiallo@hotmail.com,221702892937,DPP,SN07745793,7,Thiès,Tivaouane,semi_urbain,2024-10-28,5.87,250,True
938,Demba,Sow,M,demba.sow@orange.sn,221752471280,DPP,SN03779571,3,Dakar,Guédiawaye,urbain,2025-12-15,6.98,300,True
939,Boubacar,Niang,M,boubacar.niang88@hotmail.com,221783839702,DPP,SN02295325,2,Dakar,Pikine,urbain,2025-04-12,6.74,150,True
940,Rama,Ndoye,F,rama.ndoye29@yahoo.fr,221758542694,DPP,SN09982162,9,Diourbel,Touba,urbain,2024-12-06,4.63,300,True
941,Yacine,Gaye,F,ygaye@orange.sn,221763448872,DPP,SN09476103,9,Diourbel,Touba,urbain,2024-07-16,6.18,150,True
942,Astou,Camara,F,mcisse@orange.sn,221757394812,DPP,SN05640321,5,Thiès,Thiès,urbain,2026-01-27,5.46,300,True
943,Arame,Fall,F,arame.fall54@outlook.com,221761517253,DPP,SN02164470,2,Dakar,Pikine,urbain,2025-03-11,5.27,150,True
944,Maimouna,Faye,F,mcisse@orange.sn,221756539135,DPP,SN02583167,2,Dakar,Pikine,urbain,2024-11-17,5.34,300,True
945,Alioune,Bâ,M,abâ@orange.sn,221787509319,DPP,SN06346043,6,Thiès,Mbour,urbain,2024-09-13,5.26,150,True
946,Modou,Dia,M,mcisse@orange.sn,221705048888,DPP,SN13956880,13,Kaolack,Kaolack,urbain,2024-09-20,4.14,150,True
947,Alioune,Dieye,M,mcisse@orange.sn,221757127639,DPP,SN09510061,9,Diourbel,Touba,urbain,2024-09-30,5.33,200,True
948,Awa,Niang,F,mcisse@orange.sn,221775150448,PPP,SN22767388,22,Kédougou,Kédougou,rural,2024-11-26,20.13,150,True
949,Mariama,Diop,F,mcisse@orange.sn,221758048233,DPP,SN11643664,11,Saint-Louis,Saint-Louis,urbain,2024-05-11,5.81,150,True
950,Yacine,Mbaye,F,yacine.mbaye74@outlook.com,221789451220,DPP,SN12773935,12,Saint-Louis,Richard Toll,semi_urbain,2025-03-14,4.64,300,True
951,Awa,Cissé,F,awa.cisse65@gmail.com,221777744466,DPP,SN02659623,2,Dakar,Pikine,urbain,2025-10-22,7.24,150,True
952,Arame,Dieye,F,mcisse@orange.sn,221753396270,DPP,SN10312282,10,Diourbel,Mbacké,semi_urbain,2024-11-17,3.27,150,True
953,Mbagnick,Diouf,M,mbagnickdiouf@yahoo.fr,221705270079,DPP,SN05916813,5,Thiès,Thiès,urbain,2024-04-27,4.91,150,True
954,Nogaye,Ba,F,mcisse@orange.sn,221787457793,DPP,SN06316468,6,Thiès,Mbour,urbain,2024-10-20,5.96,150,True
955,Mamadou,Badji,M,mbadji@orange.sn,221703633340,DPP,SN09711863,9,Diourbel,Touba,urbain,2025-05-19,5.62,250,True
956,Ibrahima,Ndoye,M,mcisse@orange.sn,221759088442,DPP,SN03266031,3,Dakar,Guédiawaye,urbain,2025-05-15,7.73,150,True
957,Coumba,Wade,F,mcisse@orange.sn,221766419404,PPP,SN17400969,17,Kolda,Kolda,urbain,2025-02-23,17.87,300,True
958,Arame,Bâ,F,abâ@hotmail.com,221753297187,DPP,SN04729169,4,Dakar,Rufisque,urbain,2025-03-06,6.34,150,True
959,Awa,Seck,F,mcisse@orange.sn,221770796692,DPP,SN11964415,11,Saint-Louis,Saint-Louis,urbain,2024-03-28,7.43,150,True
960,Pape,Sall,M,mcisse@orange.sn,221751744029,DPP,SN05871892,5,Thiès,Thiès,urbain,2025-06-22,5.42,300,True
961,Ousmane,Dieye,M,odieye@hotmail.com,221764264564,DPP,SN04418078,4,Dakar,Rufisque,urbain,2025-12-27,6.23,150,True
962,Fallou,Niang,M,fallouniang@orange.sn,221774630095,PPP,SN17430939,17,Kolda,Kolda,urbain,2025-03-01,20.35,150,True
963,Mbathio,Diop,F,mbathio.diop@yahoo.fr,221757670041,DPP,SN03954350,3,Dakar,Guédiawaye,urbain,2025-07-22,4.65,150,True
964,Ousmane,Mbaye,M,ousmanembaye@yahoo.fr,221772796832,DPP,SN16216749,16,Fatick,Fatick,semi_urbain,2025-02-21,4.09,150,True
965,Coumba,Samb,F,coumbasamb@orange.sn,221756623687,DPP,SN02170555,2,Dakar,Pikine,urbain,2024-03-30,7.09,150,True
966,Mariama,Wade,F,mcisse@orange.sn,221707768375,DPP,SN02259427,2,Dakar,Pikine,urbain,2026-02-08,6.47,300,True
967,Rama,Toure,F,rtoure@gmail.com,221701707813,PPP,SN06513411,6,Thiès,Mbour,urbain,2024-02-29,15.61,150,True
968,Coumba,Thiam,F,mcisse@orange.sn,221750839577,PPP,SN09979281,9,Diourbel,Touba,urbain,2025-10-03,24.46,150,True
969,Yacine,Dieye,F,mcisse@orange.sn,221785430919,DPP,SN13858970,13,Kaolack,Kaolack,urbain,2025-01-06,4.28,150,True
970,Mbaye,Bâ,M,mcisse@orange.sn,221767567564,DPP,SN03618589,3,Dakar,Guédiawaye,urbain,2025-04-06,5.06,150,True
971,Ablaye,Samb,M,mcisse@orange.sn,221761133053,DPP,SN13665416,13,Kaolack,Kaolack,urbain,2025-11-04,6.52,150,True
972,Rama,Diop,F,mcisse@orange.sn,221775024099,DPP,SN04353193,4,Dakar,Rufisque,urbain,2024-06-25,6.5,250,True
973,Rokhaya,Dieye,F,rokhayadieye@orange.sn,221764932534,DPP,SN21696404,21,Kaffrine,Kaffrine,semi_urbain,2025-12-28,3.85,150,True
974,Demba,Niang,M,mcisse@orange.sn,221759262476,DPP,SN01721970,1,Dakar,Dakar Plateau,urbain,2026-02-10,7.17,150,True
975,Souleymane,Wade,M,souleymane.wade@gmail.com,221767818416,DPP,SN04647073,4,Dakar,Rufisque,urbain,2025-11-24,5.3,150,True
976,Nogaye,Fall,F,nogaye.fall@hotmail.com,221786341398,DPP,SN10201473,10,Diourbel,Mbacké,semi_urbain,2025-06-28,5.59,300,True
977,Pape,Niang,M,pniang@yahoo.fr,221782667612,DPP,SN18217851,18,Tambacounda,Tambacounda,urbain,2024-07-22,4.9,150,True
978,Khady,Diallo,F,mcisse@orange.sn,221763887899,PPP,SN09411458,9,Diourbel,Touba,urbain,2026-01-26,23.12,250,True
979,Nogaye,Cissé,F,nogaye.cisse30@yahoo.fr,221784335553,DPP,SN05312977,5,Thiès,Thiès,urbain,2024-08-29,6.78,150,True
980,Dieynaba,Gueye,F,dieynabagueye@gmail.com,221752369287,DPP,SN09189492,9,Diourbel,Touba,urbain,2024-09-28,4.02,150,True
981,Baye,Sarr,M,baye.sarr@hotmail.com,221773245737,DPP,SN05446526,5,Thiès,Thiès,urbain,2024-12-31,5.68,250,True
982,Awa,Fall,F,mcisse@orange.sn,221788519740,DPP,SN17851343,17,Kolda,Kolda,urbain,2024-04-13,5.61,300,True
983,Daba,Sène,F,dabasene@hotmail.com,221757466256,DPP,SN09588116,9,Diourbel,Touba,urbain,2024-02-26,6.96,150,True
984,Pape,Sy,M,mcisse@orange.sn,221754421104,DPP,SN16448686,16,Fatick,Fatick,semi_urbain,2024-05-20,5.54,150,True
985,Moustapha,Diop,M,moustaphadiop@outlook.com,221788431509,DPP,SN03773840,3,Dakar,Guédiawaye,urbain,2024-10-05,4.1,150,True
986,Serigne,Camara,M,scamara@yahoo.fr,221706720457,DPP,SN03534607,3,Dakar,Guédiawaye,urbain,2025-06-17,4.81,150,True
987,Omar,Kane,M,mcisse@orange.sn,221708391088,DPP,SN03339767,3,Dakar,Guédiawaye,urbain,2024-05-24,4.76,150,True
988,Elhadji,Ndiaye,M,mcisse@orange.sn,221708224340,DPP,SN02671861,2,Dakar,Pikine,urbain,2025-03-06,5.79,150,True
989,Mbathio,Diop,F,mbathio.diop@hotmail.com,221782688303,DPP,SN02632091,2,Dakar,Pikine,urbain,2024-09-20,6.52,250,True
990,Rokhaya,Dieng,F,rokhaya.dieng60@outlook.com,221761524017,DPP,SN09195700,9,Diourbel,Touba,urbain,2024-10-17,5.93,150,True
991,Ibrahima,Cisse,M,icisse@outlook.com,221771578874,DPP,SN02602949,2,Dakar,Pikine,urbain,2024-06-29,5.58,150,True
992,Malick,Samb,M,mcisse@orange.sn,221773454872,DPP,SN13262484,13,Kaolack,Kaolack,urbain,2025-05-13,6.47,150,True
993,Selbé,Wade,F,swade@yahoo.fr,221771639214,PPP,SN04822303,4,Dakar,Rufisque,urbain,2025-07-22,17.45,150,True
994,Mbaye,Mbaye,M,mbaye.mbaye23@hotmail.com,221751608878,DPP,SN08248854,8,Diourbel,Diourbel,urbain,2024-08-16,6.36,150,True
995,Maimouna,Ndoye,F,maimouna.ndoye38@gmail.com,221778099347,DPP,SN05576266,5,Thiès,Thiès,urbain,2025-04-01,6.59,150,True
996,Dieynaba,Traoré,F,mcisse@orange.sn,221771565766,DPP,SN19444674,19,Ziguinchor,Ziguinchor,urbain,2025-06-14,7.73,150,True
997,Omar,Fall,M,omar.fall88@gmail.com,221778802963,DPP,SN20968057,20,Matam,Matam,semi_urbain,2024-04-03,5.23,150,True
998,Aissatou,Dieng,F,aissatou.dieng@hotmail.com,221752856025,PPP,SN02465531,2,Dakar,Pikine,urbain,2025-01-13,19.32,150,True
999,Rama,Sy,F,mcisse@orange.sn,221758298057,DPP,SN13724270,13,Kaolack,Kaolack,urbain,2024-12-01,4.42,150,True
1000,Pape,Ndoye,M,mcisse@orange.sn,221754610448,DPP,SN05708128,5,Thiès,Thiès,urbain,2025-03-02,4.71,150,True
1001,Khady,Toure,F,mcisse@orange.sn,221785361164,DPP,SN09201740,9,Diourbel,Touba,urbain,2024-04-27,6.49,150,True
1002,Khoudia,Cisse,F,khoudia.cisse@hotmail.com,221759203925,DPP,SN09702996,9,Diourbel,Touba,urbain,2026-01-03,7.29,150,True
1003,Khady,Dia,F,mcisse@orange.sn,221754294440,PPP,SN04507338,4,Dakar,Rufisque,urbain,2025-01-12,21.78,150,False
1004,Serigne,Sy,M,serignesy@yahoo.fr,221700025861,DPP,SN03528168,3,Dakar,Guédiawaye,urbain,2025-03-23,5.55,150,True
1005,Babacar,Ndiaye,M,babacarndiaye@yahoo.fr,221784198316,DPP,SN11228786,11,Saint-Louis,Saint-Louis,urbain,2025-04-06,6.78,150,True
1006,Awa,Kébé,F,awakebe@orange.sn,221705104342,DPP,SN03854113,3,Dakar,Guédiawaye,urbain,2024-07-09,6.68,150,True
1007,Mbaye,Sylla,M,mbayesylla@outlook.com,221709149698,DPP,SN09428340,9,Diourbel,Touba,urbain,2025-06-17,7.32,200,True
1008,Cheikh,Sarr,M,mcisse@orange.sn,221758568139,DPP,SN01699490,1,Dakar,Dakar Plateau,urbain,2026-02-20,4.49,150,True
1009,Moussa,Bâ,M,mcisse@orange.sn,221762136970,DPP,SN11792178,11,Saint-Louis,Saint-Louis,urbain,2024-03-21,6.55,300,True
1010,Lamine,Camara,M,mcisse@orange.sn,221759775046,DPP,SN19245808,19,Ziguinchor,Ziguinchor,urbain,2024-12-11,6.67,150,True
1011,Rokhaya,Traoré,F,rokhaya.traore@yahoo.fr,221789563033,DPP,SN21439353,21,Kaffrine,Kaffrine,semi_urbain,2026-01-28,3.71,150,True
1012,Cheikhou,Niang,M,cheikhou.niang@gmail.com,221753461084,DPP,SN04405835,4,Dakar,Rufisque,urbain,2025-05-25,6.03,150,True
1013,Arame,Niang,F,arame.niang8@outlook.com,221765444243,DPP,SN14716787,14,Kaolack,Nioro du Rip,semi_urbain,2025-07-29,3.46,150,True
1014,Malick,Camara,M,mcisse@orange.sn,221755300467,DPP,SN23955263,23,Sédhiou,Sédhiou,semi_urbain,2025-02-28,4.15,150,True
1015,Mariama,Toure,F,mcisse@orange.sn,221755672304,DPP,SN01313969,1,Dakar,Dakar Plateau,urbain,2024-08-20,5.42,150,True
1016,Omar,Kébé,M,okebe@outlook.com,221763254973,DPP,SN08877550,8,Diourbel,Diourbel,urbain,2024-04-08,5.82,150,True
1017,Binta,Bâ,F,bintabâ@yahoo.fr,221709625525,PPP,SN03584977,3,Dakar,Guédiawaye,urbain,2024-05-11,15.92,150,True
1018,Boubacar,Cisse,M,boubacar.cisse8@hotmail.com,221760744197,DPP,SN08857816,8,Diourbel,Diourbel,urbain,2024-08-16,5.98,150,True
1019,Khady,Sène,F,khady.sene98@yahoo.fr,221786120107,DPP,SN06536211,6,Thiès,Mbour,urbain,2024-04-26,5.57,150,True
1020,Ousmane,Cissé,M,mcisse@orange.sn,221762884706,DPP,SN01494820,1,Dakar,Dakar Plateau,urbain,2024-12-07,6.1,150,True
1021,Marème,Dia,F,maremedia@outlook.com,221705652083,DPP,SN09381226,9,Diourbel,Touba,urbain,2024-06-06,7.6,150,True
1022,Mbagnick,Toure,M,mcisse@orange.sn,221753949170,DPP,SN05514599,5,Thiès,Thiès,urbain,2026-01-04,4.18,150,True
1023,Khady,Badji,F,mcisse@orange.sn,221788798605,DPP,SN19152447,19,Ziguinchor,Ziguinchor,urbain,2024-05-23,6.78,150,True
1024,Coumba,Wade,F,mcisse@orange.sn,221788525891,PPP,SN09140441,9,Diourbel,Touba,urbain,2024-11-07,23.55,150,True
1025,Elhadji,Dieng,M,mcisse@orange.sn,221787938237,DPP,SN04944964,4,Dakar,Rufisque,urbain,2024-07-08,7.4,150,True
1026,Mamadou,Ba,M,mcisse@orange.sn,221755645701,DPP,SN19115900,19,Ziguinchor,Ziguinchor,urbain,2025-09-21,7.44,300,True
1027,Sokhna,Fall,F,mcisse@orange.sn,221703894995,DPP,SN02452132,2,Dakar,Pikine,urbain,2025-07-11,7.2,150,False
1028,Dieynaba,Thiam,F,mcisse@orange.sn,221778510356,DPP,SN05184287,5,Thiès,Thiès,urbain,2024-10-28,4.7,300,True
1029,Khady,Wade,F,khadywade@hotmail.com,221752361150,DPP,SN18523000,18,Tambacounda,Tambacounda,urbain,2025-11-26,7.2,150,True
1030,Sokhna,Mbaye,F,sokhna.mbaye@hotmail.com,221755657073,DPP,SN01723696,1,Dakar,Dakar Plateau,urbain,2025-07-17,6.2,150,True
1031,Arame,Bâ,F,arame.bâ53@outlook.com,221753628020,PPP,SN09118181,9,Diourbel,Touba,urbain,2025-02-09,22.59,150,True
1032,Momar,Diouf,M,mcisse@orange.sn,221768303408,DPP,SN10971976,10,Diourbel,Mbacké,semi_urbain,2025-11-03,5.9,150,True
1033,Modou,Bâ,M,mbâ@hotmail.com,221769224725,DPP,SN02348000,2,Dakar,Pikine,urbain,2024-09-30,4.97,150,True
1034,Youssouf,Seck,M,youssoufseck@outlook.com,221709905553,DPP,SN04585099,4,Dakar,Rufisque,urbain,2024-06-07,4.27,150,True
1035,Coumba,Dia,F,mcisse@orange.sn,221704740708,DPP,SN18129040,18,Tambacounda,Tambacounda,urbain,2024-07-23,7.0,200,False
1036,Youssouf,Ndiaye,M,youssouf.ndiaye@yahoo.fr,221763184905,DPP,SN07408361,7,Thiès,Tivaouane,semi_urbain,2025-02-16,5.61,150,True
1037,Omar,Diop,M,omardiop@hotmail.com,221765989052,DPP,SN05491796,5,Thiès,Thiès,urbain,2024-05-30,5.49,150,True
1038,Souleymane,Cissé,M,souleymane.cisse36@gmail.com,221758177176,DPP,SN01989387,1,Dakar,Dakar Plateau,urbain,2025-01-09,4.51,150,True
1039,Marème,Ba,F,mcisse@orange.sn,221775207549,DPP,SN11906095,11,Saint-Louis,Saint-Louis,urbain,2024-11-29,5.56,300,True
1040,Demba,Thiam,M,dembathiam@orange.sn,221786115817,DPP,SN14371158,14,Kaolack,Nioro du Rip,semi_urbain,2025-07-01,4.11,150,True
1041,Youssouf,Ndiaye,M,youssoufndiaye@hotmail.com,221766038686,DPP,SN07487612,7,Thiès,Tivaouane,semi_urbain,2024-11-13,3.32,150,True
1042,Moustapha,Ba,M,mcisse@orange.sn,221752353041,DPP,SN01520012,1,Dakar,Dakar Plateau,urbain,2024-09-14,5.82,150,True
1043,Pape,Traoré,M,mcisse@orange.sn,221708812930,DPP,SN11576080,11,Saint-Louis,Saint-Louis,urbain,2025-06-13,5.38,150,False
1044,Mbagnick,Ndoye,M,mndoye@hotmail.com,221759376175,DPP,SN06409030,6,Thiès,Mbour,urbain,2025-10-16,5.92,150,True
1045,Astou,Wade,F,astouwade@gmail.com,221766795868,DPP,SN04449286,4,Dakar,Rufisque,urbain,2025-11-23,6.17,150,True
1046,Serigne,Gueye,M,mcisse@orange.sn,221750756159,PPP,SN16740961,16,Fatick,Fatick,semi_urbain,2024-06-04,23.15,200,True
1047,Nogaye,Traoré,F,ntraore@gmail.com,221752180397,DPP,SN18879551,18,Tambacounda,Tambacounda,urbain,2024-09-02,4.42,150,True
1048,Cheikhou,Cissé,M,cheikhou.cisse92@yahoo.fr,221775415136,DPP,SN03543084,3,Dakar,Guédiawaye,urbain,2026-02-25,4.6,150,True
1049,Mamadou,Fall,M,mamadoufall@yahoo.fr,221766836209,DPP,SN09635599,9,Diourbel,Touba,urbain,2024-05-12,5.77,150,True
1050,Astou,Thiam,F,astou.thiam85@gmail.com,221754062563,DPP,SN22331978,22,Kédougou,Kédougou,rural,2024-06-02,3.64,150,True
1051,Babacar,Camara,M,mcisse@orange.sn,221709048984,DPP,SN06367755,6,Thiès,Mbour,urbain,2025-10-14,7.81,150,True
1052,Samba,Sarr,M,samba.sarr60@orange.sn,221750223601,DPP,SN15357452,15,Louga,Louga,urbain,2026-01-30,7.95,150,True
1053,Amy,Fall,F,mcisse@orange.sn,221750032021,DPP,SN04739119,4,Dakar,Rufisque,urbain,2025-04-30,7.87,200,True
1054,Marème,Dieye,F,mcisse@orange.sn,221776477393,DPP,SN15642630,15,Louga,Louga,urbain,2024-12-20,5.54,150,True
1055,Mame,Samb,F,mame.samb@gmail.com,221755434512,DPP,SN09291414,9,Diourbel,Touba,urbain,2024-06-17,4.6,150,True
1056,Mamadou,Sylla,M,msylla@outlook.com,221781758463,DPP,SN02520523,2,Dakar,Pikine,urbain,2026-01-19,6.31,150,False
1057,Khoudia,Diouf,F,mcisse@orange.sn,221705287434,DPP,SN09240800,9,Diourbel,Touba,urbain,2024-07-04,6.31,150,True
1058,Fallou,Bâ,M,fallou.bâ@yahoo.fr,221759354136,DPP,SN15537137,15,Louga,Louga,urbain,2024-12-14,6.52,150,True
1059,Baye,Cissé,M,bcisse@gmail.com,221786245444,PPP,SN18483805,18,Tambacounda,Tambacounda,urbain,2024-11-18,23.52,200,True
1060,Samba,Dieye,M,samba.dieye28@gmail.com,221709773437,DPP,SN13983502,13,Kaolack,Kaolack,urbain,2024-09-24,5.21,150,True
1061,Seynabou,Toure,F,seynabou.toure60@yahoo.fr,221769894096,DPP,SN02714733,2,Dakar,Pikine,urbain,2024-07-17,8.0,150,True
1062,Mbaye,Gaye,M,mgaye@outlook.com,221751498159,PPP,SN13824088,13,Kaolack,Kaolack,urbain,2024-05-03,20.66,300,True
1063,Amy,Mbaye,F,amymbaye@gmail.com,221782562893,DPP,SN22580197,22,Kédougou,Kédougou,rural,2024-08-18,3.41,150,True
1064,Awa,Sarr,F,awa.sarr35@outlook.com,221750095051,DPP,SN09306405,9,Diourbel,Touba,urbain,2024-04-12,7.49,200,True
1065,Oumou,Wade,F,oumouwade@yahoo.fr,221767156800,DPP,SN09178267,9,Diourbel,Touba,urbain,2024-10-07,4.83,150,True
1066,Binta,Camara,F,mcisse@orange.sn,221766149496,DPP,SN02199443,2,Dakar,Pikine,urbain,2024-08-19,6.07,150,True
1067,Mamadou,Faye,M,mcisse@orange.sn,221771647081,DPP,SN01421320,1,Dakar,Dakar Plateau,urbain,2024-07-19,5.55,150,True
1068,Souleymane,Sylla,M,mcisse@orange.sn,221758326143,DPP,SN09754379,9,Diourbel,Touba,urbain,2024-11-04,5.18,150,True
1069,Ablaye,Diallo,M,mcisse@orange.sn,221759999058,DPP,SN06132103,6,Thiès,Mbour,urbain,2024-10-07,7.38,150,True
1070,Yacine,Sarr,F,mcisse@orange.sn,221751923908,DPP,SN11441838,11,Saint-Louis,Saint-Louis,urbain,2025-05-15,4.43,150,True
1071,Yacine,Diouf,F,yacinediouf@yahoo.fr,221768982844,DPP,SN03542233,3,Dakar,Guédiawaye,urbain,2025-08-22,6.45,150,True
1072,Fallou,Gaye,M,mcisse@orange.sn,221768144272,DPP,SN07236126,7,Thiès,Tivaouane,semi_urbain,2025-10-08,3.13,150,True
1073,Ndèye,Sylla,F,mcisse@orange.sn,221708081067,DPP,SN09839456,9,Diourbel,Touba,urbain,2025-07-18,7.68,150,True
1074,Khady,Kane,F,mcisse@orange.sn,221755664786,DPP,SN06754582,6,Thiès,Mbour,urbain,2024-04-05,4.03,250,False
1075,Momar,Diop,M,momar.diop72@yahoo.fr,221759946235,DPP,SN13388114,13,Kaolack,Kaolack,urbain,2024-09-29,5.96,150,True
1076,Omar,Ba,M,omar.ba@hotmail.com,221704651883,DPP,SN03408455,3,Dakar,Guédiawaye,urbain,2024-06-27,6.09,150,True
